country,date,accumulated_deaths,increase_of_deaths
Switzerland,2020-03-08,2,1
Switzerland,2020-03-09,2,0
Switzerland,2020-03-10,3,1
Switzerland,2020-03-11,4,1
Switzerland,2020-03-12,4,0
Switzerland,2020-03-13,11,7
Switzerland,2020-03-14,13,2
Switzerland,2020-03-15,14,1
Switzerland,2020-03-16,14,0
Switzerland,2020-03-17,27,13
Switzerland,2020-03-18,28,1
Switzerland,2020-03-19,41,13
Switzerland,2020-03-20,54,13
Switzerland,2020-03-21,75,21
Switzerland,2020-03-22,98,23
Switzerland,2020-03-23,120,22
Switzerland,2020-03-24,122,2
Switzerland,2020-03-25,153,31
Switzerland,2020-03-26,191,38
Switzerland,2020-03-27,231,40
Syria,2020-03-01,0,0
Syria,2020-03-02,0,0
Syria,2020-03-03,0,0
Syria,2020-03-04,0,0
Syria,2020-03-05,0,0
Syria,2020-03-06,0,0
Syria,2020-03-07,0,0
Syria,2020-03-08,0,0
Syria,2020-03-09,0,0
Syria,2020-03-10,0,0
Syria,2020-03-11,0,0
Syria,2020-03-12,0,0
Syria,2020-03-13,0,0
Syria,2020-03-14,0,0
Syria,2020-03-15,0,0
Syria,2020-03-16,0,0
Syria,2020-03-17,0,0
Syria,2020-03-18,0,0
Syria,2020-03-19,0,0
Syria,2020-03-20,0,0
Syria,2020-03-21,0,0
Syria,2020-03-22,0,0
Syria,2020-03-23,0,0
Syria,2020-03-24,0,0
Syria,2020-03-25,0,0
Syria,2020-03-26,0,0
Syria,2020-03-27,0,0
Taiwan*,2020-03-01,1,0
Taiwan*,2020-03-02,1,0
Taiwan*,2020-03-03,1,0
Taiwan*,2020-03-04,1,0
Taiwan*,2020-03-05,1,0
Taiwan*,2020-03-06,1,0
Taiwan*,2020-03-07,1,0
Taiwan*,2020-03-08,1,0
Taiwan*,2020-03-09,1,0
Taiwan*,2020-03-10,1,0
Taiwan*,2020-03-11,1,0
Taiwan*,2020-03-12,1,0
Taiwan*,2020-03-13,1,0
Taiwan*,2020-03-14,1,0
Taiwan*,2020-03-15,1,0
Taiwan*,2020-03-16,1,0
Taiwan*,2020-03-17,1,0
Taiwan*,2020-03-18,1,0
Taiwan*,2020-03-19,1,0
Taiwan*,2020-03-20,2,1
Taiwan*,2020-03-21,2,0
Taiwan*,2020-03-22,2,0
Taiwan*,2020-03-23,2,0
Taiwan*,2020-03-24,2,0
Taiwan*,2020-03-25,2,0
Taiwan*,2020-03-26,2,0
Taiwan*,2020-03-27,2,0
Tanzania,2020-03-01,0,0
Tanzania,2020-03-02,0,0
Tanzania,2020-03-03,0,0
Tanzania,2020-03-04,0,0
Tanzania,2020-03-05,0,0
Tanzania,2020-03-06,0,0
Tanzania,2020-03-07,0,0
Tanzania,2020-03-08,0,0
Tanzania,2020-03-09,0,0
Tanzania,2020-03-10,0,0
Tanzania,2020-03-11,0,0
Tanzania,2020-03-12,0,0
Tanzania,2020-03-13,0,0
Tanzania,2020-03-14,0,0
Tanzania,2020-03-15,0,0
Tanzania,2020-03-16,0,0
Tanzania,2020-03-17,0,0
Tanzania,2020-03-18,0,0
Tanzania,2020-03-19,0,0
Tanzania,2020-03-20,0,0
Tanzania,2020-03-21,0,0
Tanzania,2020-03-22,0,0
Tanzania,2020-03-23,0,0
Tanzania,2020-03-24,0,0
Tanzania,2020-03-25,0,0
Tanzania,2020-03-26,0,0
Tanzania,2020-03-27,0,0
Thailand,2020-03-01,1,0
Thailand,2020-03-02,1,0
Thailand,2020-03-03,1,0
Thailand,2020-03-04,1,0
Thailand,2020-03-05,1,0
Thailand,2020-03-06,1,0
Thailand,2020-03-07,1,0
Thailand,2020-03-08,1,0
Thailand,2020-03-09,1,0
Thailand,2020-03-10,1,0
Thailand,2020-03-11,1,0
Thailand,2020-03-12,1,0
Thailand,2020-03-13,1,0
Thailand,2020-03-14,1,0
Thailand,2020-03-15,1,0
Thailand,2020-03-16,1,0
Thailand,2020-03-17,1,0
Thailand,2020-03-18,1,0
Thailand,2020-03-19,1,0
Thailand,2020-03-20,1,0
Thailand,2020-03-21,1,0
Thailand,2020-03-22,1,0
Thailand,2020-03-23,1,0
Thailand,2020-03-24,4,3
Thailand,2020-03-25,4,0
Thailand,2020-03-26,4,0
Thailand,2020-03-27,5,1
Timor-Leste,2020-03-01,0,0
Timor-Leste,2020-03-02,0,0
Timor-Leste,2020-03-03,0,0
Timor-Leste,2020-03-04,0,0
Timor-Leste,2020-03-05,0,0
Timor-Leste,2020-03-06,0,0
Timor-Leste,2020-03-07,0,0
Timor-Leste,2020-03-08,0,0
Timor-Leste,2020-03-09,0,0
Timor-Leste,2020-03-10,0,0
Timor-Leste,2020-03-11,0,0
Timor-Leste,2020-03-12,0,0
Timor-Leste,2020-03-13,0,0
Timor-Leste,2020-03-14,0,0
Timor-Leste,2020-03-15,0,0
Timor-Leste,2020-03-16,0,0
Timor-Leste,2020-03-17,0,0
Timor-Leste,2020-03-18,0,0
Timor-Leste,2020-03-19,0,0
Timor-Leste,2020-03-20,0,0
Timor-Leste,2020-03-21,0,0
Timor-Leste,2020-03-22,0,0
Timor-Leste,2020-03-23,0,0
Timor-Leste,2020-03-24,0,0
Timor-Leste,2020-03-25,0,0
Timor-Leste,2020-03-26,0,0
Timor-Leste,2020-03-27,0,0
Togo,2020-03-01,0,0
Togo,2020-03-02,0,0
Togo,2020-03-03,0,0
Togo,2020-03-04,0,0
Togo,2020-03-05,0,0
Togo,2020-03-06,0,0
Togo,2020-03-07,0,0
Togo,2020-03-08,0,0
Togo,2020-03-09,0,0
Togo,2020-03-10,0,0
Togo,2020-03-11,0,0
Togo,2020-03-12,0,0
Togo,2020-03-13,0,0
Togo,2020-03-14,0,0
Togo,2020-03-15,0,0
Togo,2020-03-16,0,0
Togo,2020-03-17,0,0
Togo,2020-03-18,0,0
Togo,2020-03-19,0,0
Togo,2020-03-20,0,0
Togo,2020-03-21,0,0
Togo,2020-03-22,0,0
Togo,2020-03-23,0,0
Togo,2020-03-24,0,0
Togo,2020-03-25,0,0
Togo,2020-03-26,0,0
Togo,2020-03-27,1,1
Trinidad and Tobago,2020-03-01,0,0
Trinidad and Tobago,2020-03-02,0,0
Trinidad and Tobago,2020-03-03,0,0
Trinidad and Tobago,2020-03-04,0,0
Trinidad and Tobago,2020-03-05,0,0
Trinidad and Tobago,2020-03-06,0,0
Trinidad and Tobago,2020-03-07,0,0
Trinidad and Tobago,2020-03-08,0,0
Trinidad and Tobago,2020-03-09,0,0
Trinidad and Tobago,2020-03-10,0,0
Trinidad and Tobago,2020-03-11,0,0
Trinidad and Tobago,2020-03-12,0,0
Trinidad and Tobago,2020-03-13,0,0
Trinidad and Tobago,2020-03-14,0,0
Trinidad and Tobago,2020-03-15,0,0
Trinidad and Tobago,2020-03-16,0,0
Trinidad and Tobago,2020-03-17,0,0
Trinidad and Tobago,2020-03-18,0,0
Trinidad and Tobago,2020-03-19,0,0
Trinidad and Tobago,2020-03-20,0,0
Trinidad and Tobago,2020-03-21,0,0
Trinidad and Tobago,2020-03-22,0,0
Trinidad and Tobago,2020-03-23,0,0
Trinidad and Tobago,2020-03-24,0,0
Trinidad and Tobago,2020-03-25,1,1
Trinidad and Tobago,2020-03-26,1,0
Trinidad and Tobago,2020-03-27,2,1
Tunisia,2020-03-01,0,0
Tunisia,2020-03-02,0,0
Tunisia,2020-03-03,0,0
Tunisia,2020-03-04,0,0
Tunisia,2020-03-05,0,0
Tunisia,2020-03-06,0,0
Tunisia,2020-03-07,0,0
Tunisia,2020-03-08,0,0
Tunisia,2020-03-09,0,0
Tunisia,2020-03-10,0,0
Tunisia,2020-03-11,0,0
Tunisia,2020-03-12,0,0
Tunisia,2020-03-13,0,0
Tunisia,2020-03-14,0,0
Tunisia,2020-03-15,0,0
Tunisia,2020-03-16,0,0
Tunisia,2020-03-17,0,0
Tunisia,2020-03-18,0,0
Tunisia,2020-03-19,1,1
Tunisia,2020-03-20,1,0
Tunisia,2020-03-21,1,0
Tunisia,2020-03-22,3,2
Tunisia,2020-03-23,3,0
Tunisia,2020-03-24,4,1
Tunisia,2020-03-25,5,1
Tunisia,2020-03-26,6,1
Tunisia,2020-03-27,6,0
Turkey,2020-03-01,0,0
Turkey,2020-03-02,0,0
Turkey,2020-03-03,0,0
Turkey,2020-03-04,0,0
Turkey,2020-03-05,0,0
Turkey,2020-03-06,0,0
Turkey,2020-03-07,0,0
Turkey,2020-03-08,0,0
Turkey,2020-03-09,0,0
Turkey,2020-03-10,0,0
Turkey,2020-03-11,0,0
Turkey,2020-03-12,0,0
Turkey,2020-03-13,0,0
Turkey,2020-03-14,0,0
Turkey,2020-03-15,0,0
Turkey,2020-03-16,0,0
Turkey,2020-03-17,1,1
Turkey,2020-03-18,1,0
Turkey,2020-03-19,3,2
Turkey,2020-03-20,4,1
Turkey,2020-03-21,9,5
Turkey,2020-03-22,30,21
Turkey,2020-03-23,37,7
Turkey,2020-03-24,44,7
Turkey,2020-03-25,59,15
Turkey,2020-03-26,75,16
Turkey,2020-03-27,92,17
US,2020-03-01,1,0
US,2020-03-02,6,5
US,2020-03-03,7,1
US,2020-03-04,11,4
US,2020-03-05,12,1
US,2020-03-06,14,2
US,2020-03-07,17,3
US,2020-03-08,21,4
US,2020-03-09,22,1
US,2020-03-10,28,6
US,2020-03-11,36,8
US,2020-03-12,40,4
US,2020-03-13,47,7
US,2020-03-14,54,7
US,2020-03-15,63,9
US,2020-03-16,85,22
US,2020-03-17,108,23
US,2020-03-18,118,10
US,2020-03-19,200,82
US,2020-03-20,244,44
US,2020-03-21,307,63
US,2020-03-22,417,110
US,2020-03-23,557,140
US,2020-03-24,706,149
US,2020-03-25,942,236
US,2020-03-26,1209,267
US,2020-03-27,1581,372
Uganda,2020-03-01,0,0
Uganda,2020-03-02,0,0
Uganda,2020-03-03,0,0
Uganda,2020-03-04,0,0
Uganda,2020-03-05,0,0
Uganda,2020-03-06,0,0
Uganda,2020-03-07,0,0
Uganda,2020-03-08,0,0
Uganda,2020-03-09,0,0
Uganda,2020-03-10,0,0
Uganda,2020-03-11,0,0
Uganda,2020-03-12,0,0
Uganda,2020-03-13,0,0
Uganda,2020-03-14,0,0
Uganda,2020-03-15,0,0
Uganda,2020-03-16,0,0
Uganda,2020-03-17,0,0
Uganda,2020-03-18,0,0
Uganda,2020-03-19,0,0
Uganda,2020-03-20,0,0
Uganda,2020-03-21,0,0
Uganda,2020-03-22,0,0
Uganda,2020-03-23,0,0
Uganda,2020-03-24,0,0
Uganda,2020-03-25,0,0
Uganda,2020-03-26,0,0
Uganda,2020-03-27,0,0
Ukraine,2020-03-01,0,0
Ukraine,2020-03-02,0,0
Ukraine,2020-03-03,0,0
Ukraine,2020-03-04,0,0
Ukraine,2020-03-05,0,0
Ukraine,2020-03-06,0,0
Ukraine,2020-03-07,0,0
Ukraine,2020-03-08,0,0
Ukraine,2020-03-09,0,0
Ukraine,2020-03-10,0,0
Ukraine,2020-03-11,0,0
Ukraine,2020-03-12,0,0
Ukraine,2020-03-13,1,1
Ukraine,2020-03-14,1,0
Ukraine,2020-03-15,1,0
Ukraine,2020-03-16,1,0
Ukraine,2020-03-17,2,1
Ukraine,2020-03-18,2,0
Ukraine,2020-03-19,2,0
Ukraine,2020-03-20,3,1
Ukraine,2020-03-21,3,0
Ukraine,2020-03-22,3,0
Ukraine,2020-03-23,3,0
Ukraine,2020-03-24,3,0
Ukraine,2020-03-25,5,2
Ukraine,2020-03-26,5,0
Ukraine,2020-03-27,5,0
United Arab Emirates,2020-03-01,0,0
United Arab Emirates,2020-03-02,0,0
United Arab Emirates,2020-03-03,0,0
United Arab Emirates,2020-03-04,0,0
United Arab Emirates,2020-03-05,0,0
United Arab Emirates,2020-03-06,0,0
United Arab Emirates,2020-03-07,0,0
United Arab Emirates,2020-03-08,0,0
United Arab Emirates,2020-03-09,0,0
United Arab Emirates,2020-03-10,0,0
United Arab Emirates,2020-03-11,0,0
United Arab Emirates,2020-03-12,0,0
United Arab Emirates,2020-03-13,0,0
United Arab Emirates,2020-03-14,0,0
United Arab Emirates,2020-03-15,0,0
United Arab Emirates,2020-03-16,0,0
United Arab Emirates,2020-03-17,0,0
United Arab Emirates,2020-03-18,0,0
United Arab Emirates,2020-03-19,0,0
United Arab Emirates,2020-03-20,2,2
United Arab Emirates,2020-03-21,2,0
United Arab Emirates,2020-03-22,2,0
United Arab Emirates,2020-03-23,2,0
United Arab Emirates,2020-03-24,2,0
United Arab Emirates,2020-03-25,2,0
United Arab Emirates,2020-03-26,2,0
United Arab Emirates,2020-03-27,2,0
United Kingdom,2020-03-01,0,0
United Kingdom,2020-03-02,0,0
United Kingdom,2020-03-03,0,0
United Kingdom,2020-03-04,0,0
United Kingdom,2020-03-05,1,1
United Kingdom,2020-03-06,2,1
United Kingdom,2020-03-07,2,0
United Kingdom,2020-03-08,3,1
United Kingdom,2020-03-09,4,1
United Kingdom,2020-03-10,6,2
United Kingdom,2020-03-11,8,2
United Kingdom,2020-03-12,8,0
United Kingdom,2020-03-13,8,0
United Kingdom,2020-03-14,21,13
United Kingdom,2020-03-15,21,0
United Kingdom,2020-03-16,56,35
United Kingdom,2020-03-17,56,0
United Kingdom,2020-03-18,72,16
United Kingdom,2020-03-19,138,66
United Kingdom,2020-03-20,178,40
United Kingdom,2020-03-21,234,56
United Kingdom,2020-03-22,282,48
United Kingdom,2020-03-23,336,54
United Kingdom,2020-03-24,423,87
United Kingdom,2020-03-25,466,43
United Kingdom,2020-03-26,580,114
United Kingdom,2020-03-27,761,181
Uruguay,2020-03-01,0,0
Uruguay,2020-03-02,0,0
Uruguay,2020-03-03,0,0
Uruguay,2020-03-04,0,0
Uruguay,2020-03-05,0,0
Uruguay,2020-03-06,0,0
Uruguay,2020-03-07,0,0
Uruguay,2020-03-08,0,0
Uruguay,2020-03-09,0,0
Uruguay,2020-03-10,0,0
Uruguay,2020-03-11,0,0
Uruguay,2020-03-12,0,0
Uruguay,2020-03-13,0,0
Uruguay,2020-03-14,0,0
Uruguay,2020-03-15,0,0
Uruguay,2020-03-16,0,0
Uruguay,2020-03-17,0,0
Uruguay,2020-03-18,0,0
Uruguay,2020-03-19,0,0
Uruguay,2020-03-20,0,0
Uruguay,2020-03-21,0,0
Uruguay,2020-03-22,0,0
Uruguay,2020-03-23,0,0
Uruguay,2020-03-24,0,0
Uruguay,2020-03-25,0,0
Uruguay,2020-03-26,0,0
Uruguay,2020-03-27,0,0
Uzbekistan,2020-03-01,0,0
Uzbekistan,2020-03-02,0,0
Uzbekistan,2020-03-03,0,0
Uzbekistan,2020-03-04,0,0
Uzbekistan,2020-03-05,0,0
Uzbekistan,2020-03-06,0,0
Uzbekistan,2020-03-07,0,0
Uzbekistan,2020-03-08,0,0
Uzbekistan,2020-03-09,0,0
Uzbekistan,2020-03-10,0,0
Uzbekistan,2020-03-11,0,0
Uzbekistan,2020-03-12,0,0
Uzbekistan,2020-03-13,0,0
Uzbekistan,2020-03-14,0,0
Uzbekistan,2020-03-15,0,0
Uzbekistan,2020-03-16,0,0
Uzbekistan,2020-03-17,0,0
Uzbekistan,2020-03-18,0,0
Uzbekistan,2020-03-19,0,0
Uzbekistan,2020-03-20,0,0
Uzbekistan,2020-03-21,0,0
Uzbekistan,2020-03-22,0,0
Uzbekistan,2020-03-23,0,0
Uzbekistan,2020-03-24,0,0
Uzbekistan,2020-03-25,0,0
Uzbekistan,2020-03-26,0,0
Uzbekistan,2020-03-27,1,1
Venezuela,2020-03-01,0,0
Venezuela,2020-03-02,0,0
Venezuela,2020-03-03,0,0
Venezuela,2020-03-04,0,0
Venezuela,2020-03-05,0,0
Venezuela,2020-03-06,0,0
Venezuela,2020-03-07,0,0
Venezuela,2020-03-08,0,0
Venezuela,2020-03-09,0,0
Venezuela,2020-03-10,0,0
Venezuela,2020-03-11,0,0
Venezuela,2020-03-12,0,0
Venezuela,2020-03-13,0,0
Venezuela,2020-03-14,0,0
Venezuela,2020-03-15,0,0
Venezuela,2020-03-16,0,0
Venezuela,2020-03-17,0,0
Venezuela,2020-03-18,0,0
Venezuela,2020-03-19,0,0
Venezuela,2020-03-20,0,0
Venezuela,2020-03-21,0,0
Venezuela,2020-03-22,0,0
Venezuela,2020-03-23,0,0
Venezuela,2020-03-24,0,0
Venezuela,2020-03-25,0,0
Venezuela,2020-03-26,0,0
Venezuela,2020-03-27,1,1
Vietnam,2020-03-01,0,0
Vietnam,2020-03-02,0,0
Vietnam,2020-03-03,0,0
Vietnam,2020-03-04,0,0
Vietnam,2020-03-05,0,0
Vietnam,2020-03-06,0,0
Vietnam,2020-03-07,0,0
Vietnam,2020-03-08,0,0
Vietnam,2020-03-09,0,0
Vietnam,2020-03-10,0,0
Vietnam,2020-03-11,0,0
Vietnam,2020-03-12,0,0
Vietnam,2020-03-13,0,0
Vietnam,2020-03-14,0,0
Vietnam,2020-03-15,0,0
Vietnam,2020-03-16,0,0
Vietnam,2020-03-17,0,0
Vietnam,2020-03-18,0,0
Vietnam,2020-03-19,0,0
Vietnam,2020-03-20,0,0
Vietnam,2020-03-21,0,0
Vietnam,2020-03-22,0,0
Vietnam,2020-03-23,0,0
Vietnam,2020-03-24,0,0
Vietnam,2020-03-25,0,0
Vietnam,2020-03-26,0,0
Vietnam,2020-03-27,0,0
West Bank and Gaza,2020-03-01,0,0
West Bank and Gaza,2020-03-02,0,0
West Bank and Gaza,2020-03-03,0,0
West Bank and Gaza,2020-03-04,0,0
West Bank and Gaza,2020-03-05,0,0
West Bank and Gaza,2020-03-06,0,0
West Bank and Gaza,2020-03-07,0,0
West Bank and Gaza,2020-03-08,0,0
West Bank and Gaza,2020-03-09,0,0
West Bank and Gaza,2020-03-10,0,0
West Bank and Gaza,2020-03-11,0,0
West Bank and Gaza,2020-03-12,0,0
West Bank and Gaza,2020-03-13,0,0
West Bank and Gaza,2020-03-14,0,0
West Bank and Gaza,2020-03-15,0,0
West Bank and Gaza,2020-03-16,0,0
West Bank and Gaza,2020-03-17,0,0
West Bank and Gaza,2020-03-18,0,0
West Bank and Gaza,2020-03-19,0,0
West Bank and Gaza,2020-03-20,0,0
West Bank and Gaza,2020-03-21,0,0
West Bank and Gaza,2020-03-22,0,0
West Bank and Gaza,2020-03-23,0,0
West Bank and Gaza,2020-03-24,0,0
West Bank and Gaza,2020-03-25,0,0
West Bank and Gaza,2020-03-26,1,1
West Bank and Gaza,2020-03-27,1,0
Zambia,2020-03-01,0,0
Zambia,2020-03-02,0,0
Zambia,2020-03-03,0,0
Zambia,2020-03-04,0,0
Zambia,2020-03-05,0,0
Zambia,2020-03-06,0,0
Zambia,2020-03-07,0,0
Zambia,2020-03-08,0,0
Zambia,2020-03-09,0,0
Zambia,2020-03-10,0,0
Zambia,2020-03-11,0,0
Zambia,2020-03-12,0,0
Zambia,2020-03-13,0,0
Zambia,2020-03-14,0,0
Zambia,2020-03-15,0,0
Zambia,2020-03-16,0,0
Zambia,2020-03-17,0,0
Zambia,2020-03-18,0,0
Zambia,2020-03-19,0,0
Zambia,2020-03-20,0,0
Zambia,2020-03-21,0,0
Zambia,2020-03-22,0,0
Zambia,2020-03-23,0,0
Zambia,2020-03-24,0,0
Zambia,2020-03-25,0,0
Zambia,2020-03-26,0,0
Zambia,2020-03-27,0,0
Zimbabwe,2020-03-01,0,0
Zimbabwe,2020-03-02,0,0
Zimbabwe,2020-03-03,0,0
Zimbabwe,2020-03-04,0,0
Zimbabwe,2020-03-05,0,0
Zimbabwe,2020-03-06,0,0
Zimbabwe,2020-03-07,0,0
Zimbabwe,2020-03-08,0,0
Zimbabwe,2020-03-09,0,0
Zimbabwe,2020-03-10,0,0
Zimbabwe,2020-03-11,0,0
Zimbabwe,2020-03-12,0,0
Zimbabwe,2020-03-13,0,0
Zimbabwe,2020-03-14,0,0
Zimbabwe,2020-03-15,0,0
Zimbabwe,2020-03-16,0,0
Zimbabwe,2020-03-17,0,0
Zimbabwe,2020-03-18,0,0
Zimbabwe,2020-03-19,0,0
Zimbabwe,2020-03-20,0,0
Zimbabwe,2020-03-21,0,0
Zimbabwe,2020-03-22,0,0
Zimbabwe,2020-03-23,1,1
Zimbabwe,2020-03-24,1,0
Zimbabwe,2020-03-25,1,0
Zimbabwe,2020-03-26,1,0
Zimbabwe,2020-03-27,1,0
