country,date,accumulated_recovered,increase_of_recovered
Switzerland,2020-03-03,2,2
Switzerland,2020-03-04,3,1
Switzerland,2020-03-05,3,0
Switzerland,2020-03-06,3,0
Switzerland,2020-03-07,3,0
Switzerland,2020-03-08,3,0
Switzerland,2020-03-09,3,0
Switzerland,2020-03-10,3,0
Switzerland,2020-03-11,4,1
Switzerland,2020-03-12,4,0
Switzerland,2020-03-13,4,0
Switzerland,2020-03-14,4,0
Switzerland,2020-03-15,4,0
Switzerland,2020-03-16,4,0
Switzerland,2020-03-17,4,0
Switzerland,2020-03-18,15,11
Switzerland,2020-03-19,15,0
Switzerland,2020-03-20,15,0
Switzerland,2020-03-21,15,0
Switzerland,2020-03-22,131,116
Switzerland,2020-03-23,131,0
Switzerland,2020-03-24,131,0
Switzerland,2020-03-25,131,0
Switzerland,2020-03-26,131,0
Switzerland,2020-03-27,1530,1399
Syria,2020-03-01,0,0
Syria,2020-03-02,0,0
Syria,2020-03-03,0,0
Syria,2020-03-04,0,0
Syria,2020-03-05,0,0
Syria,2020-03-06,0,0
Syria,2020-03-07,0,0
Syria,2020-03-08,0,0
Syria,2020-03-09,0,0
Syria,2020-03-10,0,0
Syria,2020-03-11,0,0
Syria,2020-03-12,0,0
Syria,2020-03-13,0,0
Syria,2020-03-14,0,0
Syria,2020-03-15,0,0
Syria,2020-03-16,0,0
Syria,2020-03-17,0,0
Syria,2020-03-18,0,0
Syria,2020-03-19,0,0
Syria,2020-03-20,0,0
Syria,2020-03-21,0,0
Syria,2020-03-22,0,0
Syria,2020-03-23,0,0
Syria,2020-03-24,0,0
Syria,2020-03-25,0,0
Syria,2020-03-26,0,0
Syria,2020-03-27,0,0
Taiwan*,2020-03-01,9,0
Taiwan*,2020-03-02,12,3
Taiwan*,2020-03-03,12,0
Taiwan*,2020-03-04,12,0
Taiwan*,2020-03-05,12,0
Taiwan*,2020-03-06,12,0
Taiwan*,2020-03-07,12,0
Taiwan*,2020-03-08,13,1
Taiwan*,2020-03-09,15,2
Taiwan*,2020-03-10,17,2
Taiwan*,2020-03-11,17,0
Taiwan*,2020-03-12,20,3
Taiwan*,2020-03-13,20,0
Taiwan*,2020-03-14,20,0
Taiwan*,2020-03-15,20,0
Taiwan*,2020-03-16,20,0
Taiwan*,2020-03-17,22,2
Taiwan*,2020-03-18,22,0
Taiwan*,2020-03-19,26,4
Taiwan*,2020-03-20,26,0
Taiwan*,2020-03-21,28,2
Taiwan*,2020-03-22,28,0
Taiwan*,2020-03-23,28,0
Taiwan*,2020-03-24,29,1
Taiwan*,2020-03-25,29,0
Taiwan*,2020-03-26,29,0
Taiwan*,2020-03-27,29,0
Tanzania,2020-03-01,0,0
Tanzania,2020-03-02,0,0
Tanzania,2020-03-03,0,0
Tanzania,2020-03-04,0,0
Tanzania,2020-03-05,0,0
Tanzania,2020-03-06,0,0
Tanzania,2020-03-07,0,0
Tanzania,2020-03-08,0,0
Tanzania,2020-03-09,0,0
Tanzania,2020-03-10,0,0
Tanzania,2020-03-11,0,0
Tanzania,2020-03-12,0,0
Tanzania,2020-03-13,0,0
Tanzania,2020-03-14,0,0
Tanzania,2020-03-15,0,0
Tanzania,2020-03-16,0,0
Tanzania,2020-03-17,0,0
Tanzania,2020-03-18,0,0
Tanzania,2020-03-19,0,0
Tanzania,2020-03-20,0,0
Tanzania,2020-03-21,0,0
Tanzania,2020-03-22,0,0
Tanzania,2020-03-23,0,0
Tanzania,2020-03-24,0,0
Tanzania,2020-03-25,0,0
Tanzania,2020-03-26,0,0
Tanzania,2020-03-27,1,1
Thailand,2020-03-01,28,0
Thailand,2020-03-02,31,3
Thailand,2020-03-03,31,0
Thailand,2020-03-04,31,0
Thailand,2020-03-05,31,0
Thailand,2020-03-06,31,0
Thailand,2020-03-07,31,0
Thailand,2020-03-08,31,0
Thailand,2020-03-09,31,0
Thailand,2020-03-10,33,2
Thailand,2020-03-11,34,1
Thailand,2020-03-12,34,0
Thailand,2020-03-13,35,1
Thailand,2020-03-14,35,0
Thailand,2020-03-15,35,0
Thailand,2020-03-16,35,0
Thailand,2020-03-17,41,6
Thailand,2020-03-18,42,1
Thailand,2020-03-19,42,0
Thailand,2020-03-20,42,0
Thailand,2020-03-21,42,0
Thailand,2020-03-22,44,2
Thailand,2020-03-23,44,0
Thailand,2020-03-24,52,8
Thailand,2020-03-25,70,18
Thailand,2020-03-26,88,18
Thailand,2020-03-27,97,9
Timor-Leste,2020-03-01,0,0
Timor-Leste,2020-03-02,0,0
Timor-Leste,2020-03-03,0,0
Timor-Leste,2020-03-04,0,0
Timor-Leste,2020-03-05,0,0
Timor-Leste,2020-03-06,0,0
Timor-Leste,2020-03-07,0,0
Timor-Leste,2020-03-08,0,0
Timor-Leste,2020-03-09,0,0
Timor-Leste,2020-03-10,0,0
Timor-Leste,2020-03-11,0,0
Timor-Leste,2020-03-12,0,0
Timor-Leste,2020-03-13,0,0
Timor-Leste,2020-03-14,0,0
Timor-Leste,2020-03-15,0,0
Timor-Leste,2020-03-16,0,0
Timor-Leste,2020-03-17,0,0
Timor-Leste,2020-03-18,0,0
Timor-Leste,2020-03-19,0,0
Timor-Leste,2020-03-20,0,0
Timor-Leste,2020-03-21,0,0
Timor-Leste,2020-03-22,0,0
Timor-Leste,2020-03-23,0,0
Timor-Leste,2020-03-24,0,0
Timor-Leste,2020-03-25,0,0
Timor-Leste,2020-03-26,0,0
Timor-Leste,2020-03-27,0,0
Togo,2020-03-01,0,0
Togo,2020-03-02,0,0
Togo,2020-03-03,0,0
Togo,2020-03-04,0,0
Togo,2020-03-05,0,0
Togo,2020-03-06,0,0
Togo,2020-03-07,0,0
Togo,2020-03-08,0,0
Togo,2020-03-09,0,0
Togo,2020-03-10,0,0
Togo,2020-03-11,0,0
Togo,2020-03-12,0,0
Togo,2020-03-13,0,0
Togo,2020-03-14,0,0
Togo,2020-03-15,0,0
Togo,2020-03-16,0,0
Togo,2020-03-17,0,0
Togo,2020-03-18,0,0
Togo,2020-03-19,0,0
Togo,2020-03-20,1,1
Togo,2020-03-21,1,0
Togo,2020-03-22,1,0
Togo,2020-03-23,1,0
Togo,2020-03-24,1,0
Togo,2020-03-25,1,0
Togo,2020-03-26,1,0
Togo,2020-03-27,1,0
Trinidad and Tobago,2020-03-01,0,0
Trinidad and Tobago,2020-03-02,0,0
Trinidad and Tobago,2020-03-03,0,0
Trinidad and Tobago,2020-03-04,0,0
Trinidad and Tobago,2020-03-05,0,0
Trinidad and Tobago,2020-03-06,0,0
Trinidad and Tobago,2020-03-07,0,0
Trinidad and Tobago,2020-03-08,0,0
Trinidad and Tobago,2020-03-09,0,0
Trinidad and Tobago,2020-03-10,0,0
Trinidad and Tobago,2020-03-11,0,0
Trinidad and Tobago,2020-03-12,0,0
Trinidad and Tobago,2020-03-13,0,0
Trinidad and Tobago,2020-03-14,0,0
Trinidad and Tobago,2020-03-15,0,0
Trinidad and Tobago,2020-03-16,0,0
Trinidad and Tobago,2020-03-17,0,0
Trinidad and Tobago,2020-03-18,0,0
Trinidad and Tobago,2020-03-19,0,0
Trinidad and Tobago,2020-03-20,0,0
Trinidad and Tobago,2020-03-21,1,1
Trinidad and Tobago,2020-03-22,1,0
Trinidad and Tobago,2020-03-23,1,0
Trinidad and Tobago,2020-03-24,0,-1
Trinidad and Tobago,2020-03-25,0,0
Trinidad and Tobago,2020-03-26,0,0
Trinidad and Tobago,2020-03-27,1,1
Tunisia,2020-03-01,0,0
Tunisia,2020-03-02,0,0
Tunisia,2020-03-03,0,0
Tunisia,2020-03-04,0,0
Tunisia,2020-03-05,0,0
Tunisia,2020-03-06,0,0
Tunisia,2020-03-07,0,0
Tunisia,2020-03-08,0,0
Tunisia,2020-03-09,0,0
Tunisia,2020-03-10,0,0
Tunisia,2020-03-11,0,0
Tunisia,2020-03-12,0,0
Tunisia,2020-03-13,0,0
Tunisia,2020-03-14,0,0
Tunisia,2020-03-15,0,0
Tunisia,2020-03-16,0,0
Tunisia,2020-03-17,0,0
Tunisia,2020-03-18,0,0
Tunisia,2020-03-19,0,0
Tunisia,2020-03-20,0,0
Tunisia,2020-03-21,0,0
Tunisia,2020-03-22,1,1
Tunisia,2020-03-23,1,0
Tunisia,2020-03-24,1,0
Tunisia,2020-03-25,2,1
Tunisia,2020-03-26,2,0
Tunisia,2020-03-27,2,0
Turkey,2020-03-01,0,0
Turkey,2020-03-02,0,0
Turkey,2020-03-03,0,0
Turkey,2020-03-04,0,0
Turkey,2020-03-05,0,0
Turkey,2020-03-06,0,0
Turkey,2020-03-07,0,0
Turkey,2020-03-08,0,0
Turkey,2020-03-09,0,0
Turkey,2020-03-10,0,0
Turkey,2020-03-11,0,0
Turkey,2020-03-12,0,0
Turkey,2020-03-13,0,0
Turkey,2020-03-14,0,0
Turkey,2020-03-15,0,0
Turkey,2020-03-16,0,0
Turkey,2020-03-17,0,0
Turkey,2020-03-18,0,0
Turkey,2020-03-19,0,0
Turkey,2020-03-20,0,0
Turkey,2020-03-21,0,0
Turkey,2020-03-22,0,0
Turkey,2020-03-23,0,0
Turkey,2020-03-24,0,0
Turkey,2020-03-25,26,26
Turkey,2020-03-26,26,0
Turkey,2020-03-27,42,16
US,2020-03-01,7,0
US,2020-03-02,7,0
US,2020-03-03,7,0
US,2020-03-04,7,0
US,2020-03-05,7,0
US,2020-03-06,7,0
US,2020-03-07,7,0
US,2020-03-08,7,0
US,2020-03-09,7,0
US,2020-03-10,8,1
US,2020-03-11,8,0
US,2020-03-12,12,4
US,2020-03-13,12,0
US,2020-03-14,12,0
US,2020-03-15,12,0
US,2020-03-16,17,5
US,2020-03-17,17,0
US,2020-03-18,105,88
US,2020-03-19,121,16
US,2020-03-20,147,26
US,2020-03-21,176,29
US,2020-03-22,178,2
US,2020-03-23,178,0
US,2020-03-24,348,170
US,2020-03-25,361,13
US,2020-03-26,681,320
US,2020-03-27,869,188
Uganda,2020-03-01,0,0
Uganda,2020-03-02,0,0
Uganda,2020-03-03,0,0
Uganda,2020-03-04,0,0
Uganda,2020-03-05,0,0
Uganda,2020-03-06,0,0
Uganda,2020-03-07,0,0
Uganda,2020-03-08,0,0
Uganda,2020-03-09,0,0
Uganda,2020-03-10,0,0
Uganda,2020-03-11,0,0
Uganda,2020-03-12,0,0
Uganda,2020-03-13,0,0
Uganda,2020-03-14,0,0
Uganda,2020-03-15,0,0
Uganda,2020-03-16,0,0
Uganda,2020-03-17,0,0
Uganda,2020-03-18,0,0
Uganda,2020-03-19,0,0
Uganda,2020-03-20,0,0
Uganda,2020-03-21,0,0
Uganda,2020-03-22,0,0
Uganda,2020-03-23,0,0
Uganda,2020-03-24,0,0
Uganda,2020-03-25,0,0
Uganda,2020-03-26,0,0
Uganda,2020-03-27,0,0
Ukraine,2020-03-01,0,0
Ukraine,2020-03-02,0,0
Ukraine,2020-03-03,0,0
Ukraine,2020-03-04,0,0
Ukraine,2020-03-05,0,0
Ukraine,2020-03-06,0,0
Ukraine,2020-03-07,0,0
Ukraine,2020-03-08,0,0
Ukraine,2020-03-09,0,0
Ukraine,2020-03-10,0,0
Ukraine,2020-03-11,0,0
Ukraine,2020-03-12,0,0
Ukraine,2020-03-13,0,0
Ukraine,2020-03-14,0,0
Ukraine,2020-03-15,0,0
Ukraine,2020-03-16,0,0
Ukraine,2020-03-17,0,0
Ukraine,2020-03-18,0,0
Ukraine,2020-03-19,0,0
Ukraine,2020-03-20,0,0
Ukraine,2020-03-21,1,1
Ukraine,2020-03-22,1,0
Ukraine,2020-03-23,1,0
Ukraine,2020-03-24,1,0
Ukraine,2020-03-25,1,0
Ukraine,2020-03-26,1,0
Ukraine,2020-03-27,5,4
United Arab Emirates,2020-03-01,5,0
United Arab Emirates,2020-03-02,5,0
United Arab Emirates,2020-03-03,5,0
United Arab Emirates,2020-03-04,5,0
United Arab Emirates,2020-03-05,5,0
United Arab Emirates,2020-03-06,5,0
United Arab Emirates,2020-03-07,7,2
United Arab Emirates,2020-03-08,7,0
United Arab Emirates,2020-03-09,7,0
United Arab Emirates,2020-03-10,12,5
United Arab Emirates,2020-03-11,17,5
United Arab Emirates,2020-03-12,17,0
United Arab Emirates,2020-03-13,17,0
United Arab Emirates,2020-03-14,17,0
United Arab Emirates,2020-03-15,23,6
United Arab Emirates,2020-03-16,23,0
United Arab Emirates,2020-03-17,23,0
United Arab Emirates,2020-03-18,26,3
United Arab Emirates,2020-03-19,31,5
United Arab Emirates,2020-03-20,31,0
United Arab Emirates,2020-03-21,38,7
United Arab Emirates,2020-03-22,38,0
United Arab Emirates,2020-03-23,38,0
United Arab Emirates,2020-03-24,45,7
United Arab Emirates,2020-03-25,52,7
United Arab Emirates,2020-03-26,52,0
United Arab Emirates,2020-03-27,52,0
United Kingdom,2020-03-01,8,0
United Kingdom,2020-03-02,8,0
United Kingdom,2020-03-03,8,0
United Kingdom,2020-03-04,8,0
United Kingdom,2020-03-05,8,0
United Kingdom,2020-03-06,8,0
United Kingdom,2020-03-07,18,10
United Kingdom,2020-03-08,18,0
United Kingdom,2020-03-09,18,0
United Kingdom,2020-03-10,19,1
United Kingdom,2020-03-11,19,0
United Kingdom,2020-03-12,19,0
United Kingdom,2020-03-13,19,0
United Kingdom,2020-03-14,19,0
United Kingdom,2020-03-15,19,0
United Kingdom,2020-03-16,21,2
United Kingdom,2020-03-17,53,32
United Kingdom,2020-03-18,67,14
United Kingdom,2020-03-19,67,0
United Kingdom,2020-03-20,67,0
United Kingdom,2020-03-21,67,0
United Kingdom,2020-03-22,67,0
United Kingdom,2020-03-23,67,0
United Kingdom,2020-03-24,140,73
United Kingdom,2020-03-25,140,0
United Kingdom,2020-03-26,150,10
United Kingdom,2020-03-27,151,1
Uruguay,2020-03-01,0,0
Uruguay,2020-03-02,0,0
Uruguay,2020-03-03,0,0
Uruguay,2020-03-04,0,0
Uruguay,2020-03-05,0,0
Uruguay,2020-03-06,0,0
Uruguay,2020-03-07,0,0
Uruguay,2020-03-08,0,0
Uruguay,2020-03-09,0,0
Uruguay,2020-03-10,0,0
Uruguay,2020-03-11,0,0
Uruguay,2020-03-12,0,0
Uruguay,2020-03-13,0,0
Uruguay,2020-03-14,0,0
Uruguay,2020-03-15,0,0
Uruguay,2020-03-16,0,0
Uruguay,2020-03-17,0,0
Uruguay,2020-03-18,0,0
Uruguay,2020-03-19,0,0
Uruguay,2020-03-20,0,0
Uruguay,2020-03-21,0,0
Uruguay,2020-03-22,0,0
Uruguay,2020-03-23,0,0
Uruguay,2020-03-24,0,0
Uruguay,2020-03-25,0,0
Uruguay,2020-03-26,0,0
Uruguay,2020-03-27,0,0
Uzbekistan,2020-03-01,0,0
Uzbekistan,2020-03-02,0,0
Uzbekistan,2020-03-03,0,0
Uzbekistan,2020-03-04,0,0
Uzbekistan,2020-03-05,0,0
Uzbekistan,2020-03-06,0,0
Uzbekistan,2020-03-07,0,0
Uzbekistan,2020-03-08,0,0
Uzbekistan,2020-03-09,0,0
Uzbekistan,2020-03-10,0,0
Uzbekistan,2020-03-11,0,0
Uzbekistan,2020-03-12,0,0
Uzbekistan,2020-03-13,0,0
Uzbekistan,2020-03-14,0,0
Uzbekistan,2020-03-15,0,0
Uzbekistan,2020-03-16,0,0
Uzbekistan,2020-03-17,0,0
Uzbekistan,2020-03-18,0,0
Uzbekistan,2020-03-19,0,0
Uzbekistan,2020-03-20,0,0
Uzbekistan,2020-03-21,0,0
Uzbekistan,2020-03-22,0,0
Uzbekistan,2020-03-23,0,0
Uzbekistan,2020-03-24,0,0
Uzbekistan,2020-03-25,0,0
Uzbekistan,2020-03-26,0,0
Uzbekistan,2020-03-27,5,5
Venezuela,2020-03-01,0,0
Venezuela,2020-03-02,0,0
Venezuela,2020-03-03,0,0
Venezuela,2020-03-04,0,0
Venezuela,2020-03-05,0,0
Venezuela,2020-03-06,0,0
Venezuela,2020-03-07,0,0
Venezuela,2020-03-08,0,0
Venezuela,2020-03-09,0,0
Venezuela,2020-03-10,0,0
Venezuela,2020-03-11,0,0
Venezuela,2020-03-12,0,0
Venezuela,2020-03-13,0,0
Venezuela,2020-03-14,0,0
Venezuela,2020-03-15,0,0
Venezuela,2020-03-16,0,0
Venezuela,2020-03-17,0,0
Venezuela,2020-03-18,0,0
Venezuela,2020-03-19,0,0
Venezuela,2020-03-20,0,0
Venezuela,2020-03-21,0,0
Venezuela,2020-03-22,15,15
Venezuela,2020-03-23,15,0
Venezuela,2020-03-24,15,0
Venezuela,2020-03-25,15,0
Venezuela,2020-03-26,15,0
Venezuela,2020-03-27,31,16
Vietnam,2020-03-01,16,0
Vietnam,2020-03-02,16,0
Vietnam,2020-03-03,16,0
Vietnam,2020-03-04,16,0
Vietnam,2020-03-05,16,0
Vietnam,2020-03-06,16,0
Vietnam,2020-03-07,16,0
Vietnam,2020-03-08,16,0
Vietnam,2020-03-09,16,0
Vietnam,2020-03-10,16,0
Vietnam,2020-03-11,16,0
Vietnam,2020-03-12,16,0
Vietnam,2020-03-13,16,0
Vietnam,2020-03-14,16,0
Vietnam,2020-03-15,16,0
Vietnam,2020-03-16,16,0
Vietnam,2020-03-17,16,0
Vietnam,2020-03-18,16,0
Vietnam,2020-03-19,16,0
Vietnam,2020-03-20,16,0
Vietnam,2020-03-21,17,1
Vietnam,2020-03-22,17,0
Vietnam,2020-03-23,17,0
Vietnam,2020-03-24,17,0
Vietnam,2020-03-25,17,0
Vietnam,2020-03-26,20,3
Vietnam,2020-03-27,20,0
West Bank and Gaza,2020-03-01,0,0
West Bank and Gaza,2020-03-02,0,0
West Bank and Gaza,2020-03-03,0,0
West Bank and Gaza,2020-03-04,0,0
West Bank and Gaza,2020-03-05,0,0
West Bank and Gaza,2020-03-06,0,0
West Bank and Gaza,2020-03-07,0,0
West Bank and Gaza,2020-03-08,0,0
West Bank and Gaza,2020-03-09,0,0
West Bank and Gaza,2020-03-10,0,0
West Bank and Gaza,2020-03-11,0,0
West Bank and Gaza,2020-03-12,0,0
West Bank and Gaza,2020-03-13,0,0
West Bank and Gaza,2020-03-14,0,0
West Bank and Gaza,2020-03-15,0,0
West Bank and Gaza,2020-03-16,0,0
West Bank and Gaza,2020-03-17,0,0
West Bank and Gaza,2020-03-18,0,0
West Bank and Gaza,2020-03-19,0,0
West Bank and Gaza,2020-03-20,17,17
West Bank and Gaza,2020-03-21,17,0
West Bank and Gaza,2020-03-22,17,0
West Bank and Gaza,2020-03-23,17,0
West Bank and Gaza,2020-03-24,17,0
West Bank and Gaza,2020-03-25,17,0
West Bank and Gaza,2020-03-26,17,0
West Bank and Gaza,2020-03-27,17,0
Zambia,2020-03-01,0,0
Zambia,2020-03-02,0,0
Zambia,2020-03-03,0,0
Zambia,2020-03-04,0,0
Zambia,2020-03-05,0,0
Zambia,2020-03-06,0,0
Zambia,2020-03-07,0,0
Zambia,2020-03-08,0,0
Zambia,2020-03-09,0,0
Zambia,2020-03-10,0,0
Zambia,2020-03-11,0,0
Zambia,2020-03-12,0,0
Zambia,2020-03-13,0,0
Zambia,2020-03-14,0,0
Zambia,2020-03-15,0,0
Zambia,2020-03-16,0,0
Zambia,2020-03-17,0,0
Zambia,2020-03-18,0,0
Zambia,2020-03-19,0,0
Zambia,2020-03-20,0,0
Zambia,2020-03-21,0,0
Zambia,2020-03-22,0,0
Zambia,2020-03-23,0,0
Zambia,2020-03-24,0,0
Zambia,2020-03-25,0,0
Zambia,2020-03-26,0,0
Zambia,2020-03-27,0,0
Zimbabwe,2020-03-01,0,0
Zimbabwe,2020-03-02,0,0
Zimbabwe,2020-03-03,0,0
Zimbabwe,2020-03-04,0,0
Zimbabwe,2020-03-05,0,0
Zimbabwe,2020-03-06,0,0
Zimbabwe,2020-03-07,0,0
Zimbabwe,2020-03-08,0,0
Zimbabwe,2020-03-09,0,0
Zimbabwe,2020-03-10,0,0
Zimbabwe,2020-03-11,0,0
Zimbabwe,2020-03-12,0,0
Zimbabwe,2020-03-13,0,0
Zimbabwe,2020-03-14,0,0
Zimbabwe,2020-03-15,0,0
Zimbabwe,2020-03-16,0,0
Zimbabwe,2020-03-17,0,0
Zimbabwe,2020-03-18,0,0
Zimbabwe,2020-03-19,0,0
Zimbabwe,2020-03-20,0,0
Zimbabwe,2020-03-21,0,0
Zimbabwe,2020-03-22,0,0
Zimbabwe,2020-03-23,0,0
Zimbabwe,2020-03-24,0,0
Zimbabwe,2020-03-25,0,0
Zimbabwe,2020-03-26,0,0
Zimbabwe,2020-03-27,0,0
